sourceTaxonId,sourceTaxonName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,sourcelocalityName,localityName,CountryCode,localityCountry,localityProvinceId,localityProvinceName,localityEcoregionId,localityEcoregionName,decimalLatitude,decimalLongitude,localityGeometricShape,targetClass,targetOrder,targetFamily,targetGenus,targetSubgenus,targetSpecies,sourcePhylum,sourceClass,sourceOrder,sourceFamily,sourceGenus,sourceSubgenus,sourceSpecies,sourceSubspecies,ReferenceAbbreviation,referenceCitation,referenceDoi,referenceURL,,,,,,,,,,,,,,,
WORMS:346918,Caribulus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007051,adult organism,GeoNames:9886143,GeoNames,Bimini Bay Resort And Marina,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.75548,-79.27874,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:346918,Caribulus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007052,adult organism,GeoNames:3490657,GeoNames,Drunkenmans Cay ,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,17.90284,-76.8454,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007053,adult organism,GeoNames:3572924,GeoNames,Alice Town ,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.728,-79.29721,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007054,adult organism,GeoNames:3571691,GeoNames,Pigeon Cay ,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.72854,-79.28159,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007055,adult organism,GeoNames:10626568,GeoNames,South Bimini Cay ,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.70132,-79.27571,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007056,adult organism,GeoNames:9886143,GeoNames,Bimini Bay Resort And Marina,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.75548,-79.27874,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007057,adult organism,GeoNames:3490657,GeoNames,Drunkenmans Cay ,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,17.90284,-76.8454,Point,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1969a,"Humes, A. G. (1969a). Copepods of the genus Scambicornus (Cyclopoida, Lichomolgidae) associated with Holothurians in the West Indies. Studies on the Fauna of Curaçao and Other Caribbean Islands, 29(1), 79–95.",,https://www.repository.naturalis.nl/record/506201,,,,,,,,,,,,,,,
WORMS:116379,Metis holothuriae,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007058,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Harpacticoida,Metidae,Metis,,holothuriae,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007059,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:349969,Caribulus sculptus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007060,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,sculptus,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:346918,Caribulus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007061,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:346918,Caribulus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007062,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Synapticolidae,Caribulus,,,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:351054,Diogenella spinicauda,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007063,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenella,,spinicauda,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:351054,Diogenella spinicauda,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007064,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenella,,spinicauda,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:351056,Diogenidium nasutum,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007065,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,nasutum,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:351058,Diogenidium tectum ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007066,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,tectum,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:351058,Diogenidium tectum ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007067,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,tectum,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:355038,Pseudanthessius pectinifer ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:241768,Actinopyga agassizii,,,UBERON:0007068,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Pseudanthessiidae,Pseudanthessius,,pectinifer,,Humes 1980,"Humes, A. G. (1980). A review of the copepods associated with holothurians, including new species from the Indo-Pacific. Beaufortia, 30(4), 31–123. ",,https://www.repository.naturalis.nl/record/504797,,,,,,,,,,,,,,,
WORMS:116379,Metis holothuriae ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007069,adult organism,GeoNames :3572887,GeoNames ,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Harpacticoida,Metidae,Metis,,holothuriae,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:351054,Diogenella spinicauda,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007070,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenella,,spinicauda,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:351054,Diogenella spinicauda,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007071,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenella,,spinicauda,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:351056,Diogenidium nasutum,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007072,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,nasutum,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:351058,Diogenidium tectum ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007073,adult organism,GeoNames:3489940,GeoNames,Jamaica,ISO_2:JM,Jamaica,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,18.16667,-77.25,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,tectum,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:351058,Diogenidium tectum ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:241768,Actinopyga agassizii,AEO:0000186,body cavity ,UBERON:0007074,adult organism,GeoNames:3572887,GeoNames,Commonwealth of The Bahamas,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.04082,-77.37122,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Arthropoda,Hexanauplia,Cyclopoida,Lichomolgidae,Diogenidium,,tectum,,Jangoux  1987b,"Jangoux, M. (1987b). Diseases of Echinodermata. III. Agents metazoans (Annelida to Pisces). Diseases of Aquatic Organisms, 3, 59–83. ",doi:10.3354/dao003059,https://www.int-res.com/articles/dao/3/d003p059.pdf,,,,,,,,,,,,,,,
WORMS:354631,Parophiopsyllus ligatus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:123611,Amphioplus ,UBERON:0002416,Body surface ,UBERON:0007075,adult organism,GeoNames:4164238,GeoNames,Miami-Dade County,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,25.60897,-80.49867,Poligon,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,,,Arthropoda,Hexanauplia,Siphonostomatoida,Cancerillidae,Parophiopsyllus,,ligatus,,Humes & Hendler 1972,"Humes, Arthur Grover, & Hendler, G. (1972). New cyclopoid copepods associated with the ophiuroid genus Amphioplus on the eastern coast of the United States. Transactions of the American Microscopical Society, 91(4), 539–555.",doi:10.2307/3225483,https://www.jstor.org/stable/3225483?origin=crossref&seq=1#page_scan_tab_contents,,,,,,,,,,,,,,,
WORMS:354948,Presynaptiphilus amphiopli ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:123611,Amphioplus ,UBERON:0001460,arm ,UBERON:0007076,adult organism,GeoNames:4176528,GeoNames,Virginia Key ,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,25.74262,-80.15271,Poligon,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,,,Arthropoda,Hexanauplia,Cyclopoida,Synaptiphilidae,Presynaptiphilus,,amphiopli,,Humes & Hendler 1972,"Humes, Arthur Grover, & Hendler, G. (1972). New cyclopoid copepods associated with the ophiuroid genus Amphioplus on the eastern coast of the United States. Transactions of the American Microscopical Society, 91(4), 539–555.",doi:10.2307/3225483,https://www.jstor.org/stable/3225483?origin=crossref&seq=1#page_scan_tab_contents,,,,,,,,,,,,,,,
WORMS:354631,Parophiopsyllus ligatus ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:244985,Amphioplus (Amphioplus) abditus,UBERON:0002416,Body surface ,UBERON:0007077,adult organism,,,,,,,,,,,,,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,Amphioplus,abditus,Arthropoda,Hexanauplia,Siphonostomatoida,Cancerillidae,Parophiopsyllus,,ligatus,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:354631,Parophiopsyllus ligatus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:242826,Amphioplus (Amphioplus) sepultus,UBERON:0002416,Body surface ,UBERON:0007078,adult organism,GeoNames:4155751,GeoNames,Florida,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,28.75054,-82.5001,Poligon,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,Amphioplus,sepultus,Arthropoda,Hexanauplia,Siphonostomatoida,Cancerillidae,Parophiopsyllus,,ligatus,,Humes & Hendler 1999,"Humes, Asthur G., & Hendler, G. (1999). Biology and taxonomy of species of Ophiopsyllus and Pseudanthessius (Copepoda) associated with brittle stars (Ophiuroidea) in Belize. Bulletin of Marine Science, 65(3), 699–713.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1999/00000065/00000003/art00009,,,,,,,,,,,,,,,
